,title,text,label
29697,ブレイクッ！　なんでもたいそう「福沢諭吉」,今回は、みんなの「学ぶ力」をパワーアップするためのたいそうと歌の２本立て。まずは新しい学校のリーダーズによる「なんでもたいそう」。社会の番組「歴史にドキリ」から、福沢諭吉のたいそうだ。テストに出るかもしれない年号を楽しく覚えよう。「すく～るソングス」では「不思議な変身」をする「クラゲの一生」を歌にするよ。興味を持ったら「ＮＨＫ　ｆｏｒ　Ｓｃｈｏｏｌ」のサイトへＧｏ！,
29697,ブレイクッ！　なんでもたいそう「福沢諭吉」,今回は、みんなの「学ぶ力」をパワーアップするためのたいそうと歌の２本立て。まずは新しい学校のリーダーズによる「なんでもたいそう」。社会の番組「歴史にドキリ」から、福沢諭吉のたいそうだ。テストに出るかもしれない年号を楽しく覚えよう。「すく～るソングス」では「不思議な変身」をする「クラゲの一生」を歌にするよ。興味を持ったら「ＮＨＫ　ｆｏｒ　Ｓｃｈｏｏｌ」のサイトへＧｏ！,
29697,ブレイクッ！　なんでもたいそう「福沢諭吉」,今回は、みんなの「学ぶ力」をパワーアップするためのたいそうと歌の２本立て。まずは新しい学校のリーダーズによる「なんでもたいそう」。社会の番組「歴史にドキリ」から、福沢諭吉のたいそうだ。テストに出るかもしれない年号を楽しく覚えよう。「すく～るソングス」では「不思議な変身」をする「クラゲの一生」を歌にするよ。興味を持ったら「ＮＨＫ　ｆｏｒ　Ｓｃｈｏｏｌ」のサイトへＧｏ！,
29698,もっと伝わる！即レス英会話　Ｌｅｓｓｏｎ（９０）,英語での会話力をブラッシュアップしたい方におすすめの番組。「発音スタジオ」や「ワークアウト」などユニークなメソッド満載でお送りします。▽今週は「現在完了形」を使った即レス表現を３つ紹介します。「もううんざりです」と言いたいとき、「お会いしたことがありますか？」と尋ねたいとき、「運転免許証の期限が切れてしまいました」と言いたいとき、あなたなら何と言いますか？,
29698,もっと伝わる！即レス英会話　Ｌｅｓｓｏｎ（９０）,英語での会話力をブラッシュアップしたい方におすすめの番組。「発音スタジオ」や「ワークアウト」などユニークなメソッド満載でお送りします。▽今週は「現在完了形」を使った即レス表現を３つ紹介します。「もううんざりです」と言いたいとき、「お会いしたことがありますか？」と尋ねたいとき、「運転免許証の期限が切れてしまいました」と言いたいとき、あなたなら何と言いますか？,
29699,デザイン　トークス＋（プラス）　［新］「佐藤可士和：本質の可視化」,日本を代表するクリエイティブディレクター・佐藤可士和さん。その３０年の軌跡をたどる展覧会が、国立新美術館で行われました。「デザイナーの役割は伝えるべき本質を見極め、可視化すること」という考えの下、有名企業のロゴデザインから、幼稚園、病院、地域産業まで、多種多様な分野でブランド戦略を手がけてきた佐藤さん。多彩な作品を巡りながら、そこに流れるデザイン哲学、そして可士和流「可視化」術に迫ります。,
29702,まいにちスクスク　赤ちゃん家族の防災グッズ（３）「非常時の備え（２）」,【講師】危機管理アドバイザー…国崎信江，【語り】加納千秋,
29702,まいにちスクスク　赤ちゃん家族の防災グッズ（３）「非常時の備え（２）」,【講師】危機管理アドバイザー…国崎信江，【語り】加納千秋,
29702,まいにちスクスク　赤ちゃん家族の防災グッズ（３）「非常時の備え（２）」,【講師】危機管理アドバイザー…国崎信江，【語り】加納千秋,
29703,きょうの料理　楽しいひとり分ごはん「重信流ひとり鍋」,重信初江さんのおすすめは、なんと「ひとり鍋」！調理がラクで栄養バランスがよく、食材も一掃できとても合理的！「豚しゃぶとピーラー野菜の火鍋風」、「鶏肉とレタスのナムプラー鍋」の２品を教わります。さらに、重信流ひとりごはんのお助けアイテムや、余り野菜の食べきりに便利な「なんでもチヂミｗｉｔｈ天ぷら粉」など、ひとりごはんを楽しく乗り切る知恵満載でお届けしますよ！,
29703,きょうの料理　楽しいひとり分ごはん「重信流ひとり鍋」,重信初江さんのおすすめは、なんと「ひとり鍋」！調理がラクで栄養バランスがよく、食材も一掃できとても合理的！「豚しゃぶとピーラー野菜の火鍋風」、「鶏肉とレタスのナムプラー鍋」の２品を教わります。さらに、重信流ひとりごはんのお助けアイテムや、余り野菜の食べきりに便利な「なんでもチヂミｗｉｔｈ天ぷら粉」など、ひとりごはんを楽しく乗り切る知恵満載でお届けしますよ！,
29705,きょうの料理ビギナーズ「スパイスを上手に使って　カレー＆ピクルス」,「キーマーカレー」は材料を順番に炒めて煮込むだけ。カレーに欠かせないスパイスのクミンシードは油でじっくり炒めるのがコツ。味つけはトマトケチャップやウスターソースなど手軽な調味料でＯＫ。ご飯はバターを加えて炊いたバターライスにクミンシードを散らすだけでぐっと本格的に。箸休めにピッタリな「紫たまねぎのスパイスピクルス」も紹介。ピクルス液は、酢にクミンシードや黒こしょう、ローリエを加えるだけで手軽。,
29705,きょうの料理ビギナーズ「スパイスを上手に使って　カレー＆ピクルス」,「キーマーカレー」は材料を順番に炒めて煮込むだけ。カレーに欠かせないスパイスのクミンシードは油でじっくり炒めるのがコツ。味つけはトマトケチャップやウスターソースなど手軽な調味料でＯＫ。ご飯はバターを加えて炊いたバターライスにクミンシードを散らすだけでぐっと本格的に。箸休めにピッタリな「紫たまねぎのスパイスピクルス」も紹介。ピクルス液は、酢にクミンシードや黒こしょう、ローリエを加えるだけで手軽。,
29706,趣味どきっ！　人と暮らしと、台所～夏（５）「渡辺有子（料理家）」,洗練された料理と、器の取り合わせが人気の料理家、渡辺有子さん。“アトリエ”と呼ぶ場所に、今年新たに作った台所がある。仕事上のパートナーでもある夫の曽祖父ゆかりの家具を設え、食器棚には、親子３人が使う器が並ぶ。子育ての過程で、作る料理や仕事の仕方が変化してきたという渡辺さん。新しい台所は、仕事場であり、幼い息子の声が響く、家族の新たな居場所。ここで子どもの好きな焼き菓子が生まれ、家族が育まれていく。,
29706,趣味どきっ！　人と暮らしと、台所～夏（５）「渡辺有子（料理家）」,洗練された料理と、器の取り合わせが人気の料理家、渡辺有子さん。“アトリエ”と呼ぶ場所に、今年新たに作った台所がある。仕事上のパートナーでもある夫の曽祖父ゆかりの家具を設え、食器棚には、親子３人が使う器が並ぶ。子育ての過程で、作る料理や仕事の仕方が変化してきたという渡辺さん。新しい台所は、仕事場であり、幼い息子の声が響く、家族の新たな居場所。ここで子どもの好きな焼き菓子が生まれ、家族が育まれていく。,
29706,趣味どきっ！　人と暮らしと、台所～夏（５）「渡辺有子（料理家）」,洗練された料理と、器の取り合わせが人気の料理家、渡辺有子さん。“アトリエ”と呼ぶ場所に、今年新たに作った台所がある。仕事上のパートナーでもある夫の曽祖父ゆかりの家具を設え、食器棚には、親子３人が使う器が並ぶ。子育ての過程で、作る料理や仕事の仕方が変化してきたという渡辺さん。新しい台所は、仕事場であり、幼い息子の声が響く、家族の新たな居場所。ここで子どもの好きな焼き菓子が生まれ、家族が育まれていく。,
29709,まる得マガジン　何歳からでも！脳を育てるトレーニング（３）「伝達系脳を育てる」,独自開発したＭＲＩ脳画像法を用いて１万人以上を診断・治療してきた加藤先生によれば、脳は適切なトレーニングをすれば、何歳からでも成長できるとのこと。脳を機能別に８つのエリアに分け、それぞれのトレーニング方法を紹介。,
29709,まる得マガジン　何歳からでも！脳を育てるトレーニング（３）「伝達系脳を育てる」,独自開発したＭＲＩ脳画像法を用いて１万人以上を診断・治療してきた加藤先生によれば、脳は適切なトレーニングをすれば、何歳からでも成長できるとのこと。脳を機能別に８つのエリアに分け、それぞれのトレーニング方法を紹介。,
29710,１００分ｄｅ名著　ル・ボン“群衆心理”（２）「“単純化”が社会を覆う」,近代化によって人々の思考能力はかえって批判精神を失っていく。代わって群衆の中で席捲し始めるのは「イメージ」とそれを喚起する「標語」。たとえ誤謬（びゅう）であっても鮮やかで魅力的なら群衆はそれを信じるようになる。群衆心理によって社会全体が「単純化」「わかりやすさ」のみに覆われ、瞬く間に一色に染め上げられていくのだ。第二回はル・ボンの洞察を通して「単純化」が社会を覆っていくことの怖ろしさに警鐘を鳴らす,
29710,１００分ｄｅ名著　ル・ボン“群衆心理”（２）「“単純化”が社会を覆う」,近代化によって人々の思考能力はかえって批判精神を失っていく。代わって群衆の中で席捲し始めるのは「イメージ」とそれを喚起する「標語」。たとえ誤謬（びゅう）であっても鮮やかで魅力的なら群衆はそれを信じるようになる。群衆心理によって社会全体が「単純化」「わかりやすさ」のみに覆われ、瞬く間に一色に染め上げられていくのだ。第二回はル・ボンの洞察を通して「単純化」が社会を覆っていくことの怖ろしさに警鐘を鳴らす,
29710,１００分ｄｅ名著　ル・ボン“群衆心理”（２）「“単純化”が社会を覆う」,近代化によって人々の思考能力はかえって批判精神を失っていく。代わって群衆の中で席捲し始めるのは「イメージ」とそれを喚起する「標語」。たとえ誤謬（びゅう）であっても鮮やかで魅力的なら群衆はそれを信じるようになる。群衆心理によって社会全体が「単純化」「わかりやすさ」のみに覆われ、瞬く間に一色に染め上げられていくのだ。第二回はル・ボンの洞察を通して「単純化」が社会を覆っていくことの怖ろしさに警鐘を鳴らす,
29713,パリジェンヌの田舎暮らし「かご」,パリから離れ、田舎暮らしを始めたイラストレーターのイザベル・ボワノが自分にとって心地よい暮らしを紹介。手作業にこだわるフランスの職人たちを訪ね、飽きずに長く使えるお気に入りを探し、モノに込められた思いをひもとく。今回はヤナギを編むかご職人のもとを訪ね、こだわりの材料集めや、制作風景を見せてもらう。買い物にも、インテリア、収納にも大活躍。暮らしを彩るイザベル流のおしゃれなかご活用術に注目！,
34590,空からクルージングｍｉｎｉ　ヨーロッパの世界遺産「シュノンソー城（フランス）」,ＢＳ８Ｋで放送したドローン映像の番組「空からクルージング　ロワール川１０００ｋｍを下る　フランス　古城と英雄の物語」からシュノンソー城を紹介する。１６世紀のフランス王アンリ２世がこの城を与えた愛人が、川に橋をかけた。王の死後、正妻は愛人を追い出し、橋の上に建物を建てた。二人の女性たちは庭園作りでも火花を散らした。彼女たちが競い合ったせいかこの城は数あるロワールの城の中でも最も美しい城の一つとなった,
29715,みんなのうた「ヨルガオ」～「ｍｏｏｎｆｅｓｔａ　～ムーンフェスタ～」,「ヨルガオ」うた：ｎａｎｏ．ＲＩＰＥ／「世界はハーモニー」うた：サーカス／「ダンディーひつじ執事」うた：藤澤ノリマサ／「ｍｏｏｎｆｅｓｔａ　～ムーンフェスタ～」うた：Ｋａｌａｆｉｎａ,
29715,みんなのうた「ヨルガオ」～「ｍｏｏｎｆｅｓｔａ　～ムーンフェスタ～」,「ヨルガオ」うた：ｎａｎｏ．ＲＩＰＥ／「世界はハーモニー」うた：サーカス／「ダンディーひつじ執事」うた：藤澤ノリマサ／「ｍｏｏｎｆｅｓｔａ　～ムーンフェスタ～」うた：Ｋａｌａｆｉｎａ,
29715,みんなのうた「ヨルガオ」～「ｍｏｏｎｆｅｓｔａ　～ムーンフェスタ～」,「ヨルガオ」うた：ｎａｎｏ．ＲＩＰＥ／「世界はハーモニー」うた：サーカス／「ダンディーひつじ執事」うた：藤澤ノリマサ／「ｍｏｏｎｆｅｓｔａ　～ムーンフェスタ～」うた：Ｋａｌａｆｉｎａ,
29716,ＮＨＫ手話ニュース,,
29716,ＮＨＫ手話ニュース,,
29717,ハートネットＴＶ▽演じることは生きること　野外芝居集団“水族館劇場”の日々,お寺の境内に突如現れた仮設の巨大な野外劇場。空中ブランコや大量の水が降り注ぐ壮大なスケールの芝居が、見る者を釘づけにする。野外芝居集団「水族館劇場」。演じるのは、建設現場など非正規の労働で生計をたてる役者たち。舞台の設営から稽古、公演、撤収までの数か月間、共同生活を送り芝居を披露する。突然の病や身内の死…不測の事態に見舞われた５月の公演。演じることで生きる意味を見いだそうとする者たちのこん身の舞台,
29717,ハートネットＴＶ▽演じることは生きること　野外芝居集団“水族館劇場”の日々,お寺の境内に突如現れた仮設の巨大な野外劇場。空中ブランコや大量の水が降り注ぐ壮大なスケールの芝居が、見る者を釘づけにする。野外芝居集団「水族館劇場」。演じるのは、建設現場など非正規の労働で生計をたてる役者たち。舞台の設営から稽古、公演、撤収までの数か月間、共同生活を送り芝居を披露する。突然の病や身内の死…不測の事態に見舞われた５月の公演。演じることで生きる意味を見いだそうとする者たちのこん身の舞台,
29717,ハートネットＴＶ▽演じることは生きること　野外芝居集団“水族館劇場”の日々,お寺の境内に突如現れた仮設の巨大な野外劇場。空中ブランコや大量の水が降り注ぐ壮大なスケールの芝居が、見る者を釘づけにする。野外芝居集団「水族館劇場」。演じるのは、建設現場など非正規の労働で生計をたてる役者たち。舞台の設営から稽古、公演、撤収までの数か月間、共同生活を送り芝居を披露する。突然の病や身内の死…不測の事態に見舞われた５月の公演。演じることで生きる意味を見いだそうとする者たちのこん身の舞台,
29720,きょうの健康　肩の“こり・痛み”対処法「腱板断裂　見分けるポイントは？」,肩が激しく痛む、腕が上がらない、症状は五十肩と似ているが腱板断裂の可能性も。腱板断裂は五十肩のようには自然と治らない。放置したままだとずっと痛みを抱えることに。そこで自分でもできる簡易的な見分け方を紹介。さらに回復をうながす運動や、手術法などを特集する,
29720,きょうの健康　肩の“こり・痛み”対処法「腱板断裂　見分けるポイントは？」,肩が激しく痛む、腕が上がらない、症状は五十肩と似ているが腱板断裂の可能性も。腱板断裂は五十肩のようには自然と治らない。放置したままだとずっと痛みを抱えることに。そこで自分でもできる簡易的な見分け方を紹介。さらに回復をうながす運動や、手術法などを特集する,
29720,きょうの健康　肩の“こり・痛み”対処法「腱板断裂　見分けるポイントは？」,肩が激しく痛む、腕が上がらない、症状は五十肩と似ているが腱板断裂の可能性も。腱板断裂は五十肩のようには自然と治らない。放置したままだとずっと痛みを抱えることに。そこで自分でもできる簡易的な見分け方を紹介。さらに回復をうながす運動や、手術法などを特集する,
29721,視点・論点,,
29721,視点・論点,,
29721,視点・論点,,
29722,ＮＨＫ高校講座　化学基礎「物質量」,今回のテーマは、化学反応による物質の変化や量を表すのに重要な「物質量」。粒子の個数に着目して表した物質の量が物質量で、原子や分子１　ｍｏｌあたりの粒子の数であるアボガドロ定数について取り上げる。ポイントは「アボガドロ定数」「物質量と粒子の数」「物質量からなにがわかる？」。アルミニウム製の１円硬貨１　ｍｏｌを使った実験や、２種類の酸化銅を使った実験を通して、物質量と化学変化の関係性について考える。,
29722,ＮＨＫ高校講座　化学基礎「物質量」,今回のテーマは、化学反応による物質の変化や量を表すのに重要な「物質量」。粒子の個数に着目して表した物質の量が物質量で、原子や分子１　ｍｏｌあたりの粒子の数であるアボガドロ定数について取り上げる。ポイントは「アボガドロ定数」「物質量と粒子の数」「物質量からなにがわかる？」。アルミニウム製の１円硬貨１　ｍｏｌを使った実験や、２種類の酸化銅を使った実験を通して、物質量と化学変化の関係性について考える。,
29722,ＮＨＫ高校講座　化学基礎「物質量」,今回のテーマは、化学反応による物質の変化や量を表すのに重要な「物質量」。粒子の個数に着目して表した物質の量が物質量で、原子や分子１　ｍｏｌあたりの粒子の数であるアボガドロ定数について取り上げる。ポイントは「アボガドロ定数」「物質量と粒子の数」「物質量からなにがわかる？」。アルミニウム製の１円硬貨１　ｍｏｌを使った実験や、２種類の酸化銅を使った実験を通して、物質量と化学変化の関係性について考える。,
29723,ＮＨＫ高校講座　物理基礎「なくならないエネルギー～力学的エネルギーの保存～」,ジェットコースターはモーターで高いところまで持ち上げられた後、重力だけで走る。エンジンなどはついていない。「位置エネルギー」を「運動エネルギー」に変換して走る乗り物だ。振り子も同じ。高い位置まで上がって減速すると、再び位置エネルギーに変換される。摩擦などを無視すれば位置エネルギーと運動エネルギーの和は一定で「力学的エネルギー保存の法則」が成り立つ。さまざまな実験で、力学的エネルギー保存の法則を見る,
29723,ＮＨＫ高校講座　物理基礎「なくならないエネルギー～力学的エネルギーの保存～」,ジェットコースターはモーターで高いところまで持ち上げられた後、重力だけで走る。エンジンなどはついていない。「位置エネルギー」を「運動エネルギー」に変換して走る乗り物だ。振り子も同じ。高い位置まで上がって減速すると、再び位置エネルギーに変換される。摩擦などを無視すれば位置エネルギーと運動エネルギーの和は一定で「力学的エネルギー保存の法則」が成り立つ。さまざまな実験で、力学的エネルギー保存の法則を見る,
29723,ＮＨＫ高校講座　物理基礎「なくならないエネルギー～力学的エネルギーの保存～」,ジェットコースターはモーターで高いところまで持ち上げられた後、重力だけで走る。エンジンなどはついていない。「位置エネルギー」を「運動エネルギー」に変換して走る乗り物だ。振り子も同じ。高い位置まで上がって減速すると、再び位置エネルギーに変換される。摩擦などを無視すれば位置エネルギーと運動エネルギーの和は一定で「力学的エネルギー保存の法則」が成り立つ。さまざまな実験で、力学的エネルギー保存の法則を見る,
29724,ＮＨＫ高校講座　地学基礎「地球の構造」,地球の内部は層構造になっています。どうやってそれを知ることができたのでしょうか。実は地震が大きな役割を果たしているのです。今回は「地球内部の調べ方」「地球の層構造」「地球内部の構成物質」をキーワードに、私たちが暮らす地球の内部について知識を深めます。,
29724,ＮＨＫ高校講座　地学基礎「地球の構造」,地球の内部は層構造になっています。どうやってそれを知ることができたのでしょうか。実は地震が大きな役割を果たしているのです。今回は「地球内部の調べ方」「地球の層構造」「地球内部の構成物質」をキーワードに、私たちが暮らす地球の内部について知識を深めます。,
29724,ＮＨＫ高校講座　地学基礎「地球の構造」,地球の内部は層構造になっています。どうやってそれを知ることができたのでしょうか。実は地震が大きな役割を果たしているのです。今回は「地球内部の調べ方」「地球の層構造」「地球内部の構成物質」をキーワードに、私たちが暮らす地球の内部について知識を深めます。,
29725,ＮＨＫ俳句　題「石榴（ざくろ）」,選者は鴇田智哉さん。ゲストは日本初の宇宙飛行士・毛利衛さん。題は「ざくろ」。地球に帰還したとき、毛利さんは水や空気のおいしさに感動したという。司会　岸本葉子,
29725,ＮＨＫ俳句　題「石榴（ざくろ）」,選者は鴇田智哉さん。ゲストは日本初の宇宙飛行士・毛利衛さん。題は「ざくろ」。地球に帰還したとき、毛利さんは水や空気のおいしさに感動したという。司会　岸本葉子,
29726,ワンポイント手話「行政　政治」※字幕スーパー,日常生活に欠かせない初歩的な手話の単語や会話を２５回に分けて紹介します。通しでごらんいただき、最終的には手話で簡単な自己紹介ができるようになるのが目標です。講師の河合優子さん、サブ講師の所智子さん、生徒役石川寛和さんはいずれも、中途失聴および難聴の当事者です。投票、選挙、国会、役所、行政といった単語を学習します。,
29726,ワンポイント手話「行政　政治」※字幕スーパー,日常生活に欠かせない初歩的な手話の単語や会話を２５回に分けて紹介します。通しでごらんいただき、最終的には手話で簡単な自己紹介ができるようになるのが目標です。講師の河合優子さん、サブ講師の所智子さん、生徒役石川寛和さんはいずれも、中途失聴および難聴の当事者です。投票、選挙、国会、役所、行政といった単語を学習します。,
29726,ワンポイント手話「行政　政治」※字幕スーパー,日常生活に欠かせない初歩的な手話の単語や会話を２５回に分けて紹介します。通しでごらんいただき、最終的には手話で簡単な自己紹介ができるようになるのが目標です。講師の河合優子さん、サブ講師の所智子さん、生徒役石川寛和さんはいずれも、中途失聴および難聴の当事者です。投票、選挙、国会、役所、行政といった単語を学習します。,
29727,１０ｍｉｎ．ボックス　生活・公共「どんなふうに働く？～働くことの意味～」,仕事と生活を比べたらどちらが大事だろう。中高生に聞いてみると「趣味を大事にしたいので生活！」「仕事！自分の力を最大限試してみたいから」などその答えはさまざま。もちろん絶対的な答えがある問題ではないが考えておくことは大切かもしれない。番組では、今は仕事が一番と考えて働く女性と、育児を含め今は生活のほうが大切になったという男性、この２人の働く姿勢や考えを紹介し、自分ならどんなふうに働くかを考えてもらう,
29727,１０ｍｉｎ．ボックス　生活・公共「どんなふうに働く？～働くことの意味～」,仕事と生活を比べたらどちらが大事だろう。中高生に聞いてみると「趣味を大事にしたいので生活！」「仕事！自分の力を最大限試してみたいから」などその答えはさまざま。もちろん絶対的な答えがある問題ではないが考えておくことは大切かもしれない。番組では、今は仕事が一番と考えて働く女性と、育児を含め今は生活のほうが大切になったという男性、この２人の働く姿勢や考えを紹介し、自分ならどんなふうに働くかを考えてもらう,
29728,プチプチ・アニメ　こにぎりくん「ボート」,,
29728,プチプチ・アニメ　こにぎりくん「ボート」,,
29728,プチプチ・アニメ　こにぎりくん「ボート」,,
29729,ノージーのひらめき工房「めがねをつくろう！」,机の上に置き忘れたクラフトおじさんのめがねをかけてみたシナプー。とってもかっこいい！ノージーとシナプーは、自分のかけてみたいめがねを作ることを思いつきます。さまざまな材料を使って工夫したら、思いもかけないめがねができあがりました！　そのほか「ぐちゃぐちゃ」をお送りします。アートディレクション：ｔｕｐｅｒａ　ｔｕｐｅｒａ　造形監修：はらこうへい　いしかわまりこ　音楽：ＣＨＩ－ＭＥＹ,
29729,ノージーのひらめき工房「めがねをつくろう！」,机の上に置き忘れたクラフトおじさんのめがねをかけてみたシナプー。とってもかっこいい！ノージーとシナプーは、自分のかけてみたいめがねを作ることを思いつきます。さまざまな材料を使って工夫したら、思いもかけないめがねができあがりました！　そのほか「ぐちゃぐちゃ」をお送りします。アートディレクション：ｔｕｐｅｒａ　ｔｕｐｅｒａ　造形監修：はらこうへい　いしかわまりこ　音楽：ＣＨＩ－ＭＥＹ,
29730,みんなのうた「素敵な夜」「スナビキソウ」,「素敵な夜」うた：Ｖ６／「スナビキソウ」うた：遥海,
29730,みんなのうた「素敵な夜」「スナビキソウ」,「素敵な夜」うた：Ｖ６／「スナビキソウ」うた：遥海,
29730,みんなのうた「素敵な夜」「スナビキソウ」,「素敵な夜」うた：Ｖ６／「スナビキソウ」うた：遥海,
29731,いないいないばあっ！　水曜日,「映像」と「音」で構成された、子どもたちの感覚を揺さぶるコーナーがいっぱい。「ワンワンのおさんぽ」では稲穂をみつけます。そのほか、アニメ「ぺたぺた・おてて～うーたん」、うた「さわったよ」、童謡「おすもうくまちゃん」、体操「ピカピカブ～！」など。お子さんと一緒にお楽しみください。,
29731,いないいないばあっ！　水曜日,「映像」と「音」で構成された、子どもたちの感覚を揺さぶるコーナーがいっぱい。「ワンワンのおさんぽ」では稲穂をみつけます。そのほか、アニメ「ぺたぺた・おてて～うーたん」、うた「さわったよ」、童謡「おすもうくまちゃん」、体操「ピカピカブ～！」など。お子さんと一緒にお楽しみください。,
29732,おかあさんといっしょ　水曜日,きょうはお兄さんお姉さんといっしょに元気に歌おう！　水曜日のコーナーは人形劇「ガラピコぷ～」、「チョロミーのいってきます」、「シルエットはかせ」、体操コーナー「みんなで　からだ☆ダンダン」など。きょうのうたは「あ・い・う・え・おにぎり」ほか。,
29732,おかあさんといっしょ　水曜日,きょうはお兄さんお姉さんといっしょに元気に歌おう！　水曜日のコーナーは人形劇「ガラピコぷ～」、「チョロミーのいってきます」、「シルエットはかせ」、体操コーナー「みんなで　からだ☆ダンダン」など。きょうのうたは「あ・い・う・え・おにぎり」ほか。,
29732,おかあさんといっしょ　水曜日,きょうはお兄さんお姉さんといっしょに元気に歌おう！　水曜日のコーナーは人形劇「ガラピコぷ～」、「チョロミーのいってきます」、「シルエットはかせ」、体操コーナー「みんなで　からだ☆ダンダン」など。きょうのうたは「あ・い・う・え・おにぎり」ほか。,
32876,パプリカ　Ｆｏｏｒｉｎから　ありがとうメッセージ　みんなのダンス！動画投稿編,９月末で「パプリカ」を卒業するＦｏｏｒｉｎから、この３年間を見守ってきてくれた全国のみなさんに向けた「ありがとうメッセージ」をお届けします。今日は「ダンス動画投稿」編。出演：Ｆｏｏｒｉｎ,
29734,みいつけた！　水曜日,今日は「サボ子のドキドキリポートスペシャル」だよ！サボ子さんが、キャビンアテンダントのお仕事や、サーカスに挑戦しちゃいます。ドキドキマックスボルテージ！　「ゴーゴー！ドッコラショ」では、ドッコラショさんきょうだいが図形のクイズに挑戦するよ。みんなも一緒に考えてみてね！　歌は「さあ！」。,
29734,みいつけた！　水曜日,今日は「サボ子のドキドキリポートスペシャル」だよ！サボ子さんが、キャビンアテンダントのお仕事や、サーカスに挑戦しちゃいます。ドキドキマックスボルテージ！　「ゴーゴー！ドッコラショ」では、ドッコラショさんきょうだいが図形のクイズに挑戦するよ。みんなも一緒に考えてみてね！　歌は「さあ！」。,
29734,みいつけた！　水曜日,今日は「サボ子のドキドキリポートスペシャル」だよ！サボ子さんが、キャビンアテンダントのお仕事や、サーカスに挑戦しちゃいます。ドキドキマックスボルテージ！　「ゴーゴー！ドッコラショ」では、ドッコラショさんきょうだいが図形のクイズに挑戦するよ。みんなも一緒に考えてみてね！　歌は「さあ！」。,
29735,にほんごであそぼ「東大寺の大仏様」,日本語の豊かな表現に慣れ親しむ番組。山陽さんは奈良の月を探します。どんな“つき”を見つけるのでしょうか。ひこうき山陽たんけんたい／天の原ふりさけ見れば春日なるみかさの山に出でし月かも（阿倍仲麿）。ほかに、あいだのじいさん／身代り申と身代り申のあいだ、四字熟語かるた／起死回生、うた「平城遷都１３００年祭のうた」をお送りします。,
29735,にほんごであそぼ「東大寺の大仏様」,日本語の豊かな表現に慣れ親しむ番組。山陽さんは奈良の月を探します。どんな“つき”を見つけるのでしょうか。ひこうき山陽たんけんたい／天の原ふりさけ見れば春日なるみかさの山に出でし月かも（阿倍仲麿）。ほかに、あいだのじいさん／身代り申と身代り申のあいだ、四字熟語かるた／起死回生、うた「平城遷都１３００年祭のうた」をお送りします。,
29735,にほんごであそぼ「東大寺の大仏様」,日本語の豊かな表現に慣れ親しむ番組。山陽さんは奈良の月を探します。どんな“つき”を見つけるのでしょうか。ひこうき山陽たんけんたい／天の原ふりさけ見れば春日なるみかさの山に出でし月かも（阿倍仲麿）。ほかに、あいだのじいさん／身代り申と身代り申のあいだ、四字熟語かるた／起死回生、うた「平城遷都１３００年祭のうた」をお送りします。,
29736,えいごであそぼ　ｗｉｔｈ　Ｏｒｔｏｎ「“ｓ”の音であそぼ（３）」,大きなクジラの背中にある町“オートンタウン”を舞台に、みんなで英語の「音」で遊びます。今週は“ｓ”の音で遊ぶよ！あおやん＆ＰＥＡＣＨＹがくりひろげるコント、ナオミと一緒に踊る“ｓｎａｋｅ”もお楽しみに！他、ｔｔ　ｂｒｏｔｈｅｒｓの“ｓ”、「Ｍａｇｉｃａｌ　Ｓｌｉｍｅ　Ｓｈｏｗ」、今月の歌「ＴＲＥＥ，ＴＲＥＥ」。データ放送クイズにも参加してね！,
29736,えいごであそぼ　ｗｉｔｈ　Ｏｒｔｏｎ「“ｓ”の音であそぼ（３）」,大きなクジラの背中にある町“オートンタウン”を舞台に、みんなで英語の「音」で遊びます。今週は“ｓ”の音で遊ぶよ！あおやん＆ＰＥＡＣＨＹがくりひろげるコント、ナオミと一緒に踊る“ｓｎａｋｅ”もお楽しみに！他、ｔｔ　ｂｒｏｔｈｅｒｓの“ｓ”、「Ｍａｇｉｃａｌ　Ｓｌｉｍｅ　Ｓｈｏｗ」、今月の歌「ＴＲＥＥ，ＴＲＥＥ」。データ放送クイズにも参加してね！,
29736,えいごであそぼ　ｗｉｔｈ　Ｏｒｔｏｎ「“ｓ”の音であそぼ（３）」,大きなクジラの背中にある町“オートンタウン”を舞台に、みんなで英語の「音」で遊びます。今週は“ｓ”の音で遊ぶよ！あおやん＆ＰＥＡＣＨＹがくりひろげるコント、ナオミと一緒に踊る“ｓｎａｋｅ”もお楽しみに！他、ｔｔ　ｂｒｏｔｈｅｒｓの“ｓ”、「Ｍａｇｉｃａｌ　Ｓｌｉｍｅ　Ｓｈｏｗ」、今月の歌「ＴＲＥＥ，ＴＲＥＥ」。データ放送クイズにも参加してね！,
29737,ミニアニメ　うっかりペネロペ「ペネロペとおつきさま」,ペネロペはまるい月を探して空を見上げますが見つかりません。ママが今日の月は細い形をしていて、月が毎日すこしずつ形を変えることを教えてくれます。次に満月を見られるのはいつになるでしょう？,
29737,ミニアニメ　うっかりペネロペ「ペネロペとおつきさま」,ペネロペはまるい月を探して空を見上げますが見つかりません。ママが今日の月は細い形をしていて、月が毎日すこしずつ形を変えることを教えてくれます。次に満月を見られるのはいつになるでしょう？,
