label,title,text,titletext
0,パッコロリン「こもりうた」,「こもりうた」▽まる・さんかく・しかくの顔かたちをした、元気な３きょうだい、パックン、リン、コロン。３人そろって「パッコロリン」。個性豊かな３人が楽しく遊ぶ中から、いろいろな小さな発見をし、心の成長を育んでいく。見た後には、とっても幸せな気分になれる１分間のアニメーション。【声】折笠愛（パックン）、水沢史絵（リン）、かないみか（コロン）【キャラクターデザイン】きむらゆういち,パッコロリン「こもりうた」. 「こもりうた」▽まる・さんかく・しかくの顔かたちをした、元気な３きょうだい、パックン、リン、コロン。３人そろって「パッコロリン」。個性豊かな３人が楽しく遊ぶ中から、いろいろな小さな発見をし、心の成長を育んでいく。見た後には、とっても幸せな気分になれる１分間のアニメーション。【声】折笠愛（パックン）、水沢史絵（リン）、かないみか（コロン）【キャラクターデザイン】きむらゆういち
0,こころ旅１０００日走破特別企画▽２０１１秋の旅・おつかれさまスペシャル「熊本県」,春の旅で通算１０００日を超えた火野正平さんの「こころ旅」。今回は１０００日走破の特別企画として、放送開始の年・２０１１年秋の旅で走った兵庫県から鹿児島県まで１０週間の旅を、名場面と初公開の蔵出し映像満載でつづったスペシャル版で再放送！過去１度しか放送されたことのない、激レア！スペシャル！ この日は阿蘇から天草まで走った熊本県の旅！ 恐怖の最短距離！？湧水事件！？感動！奇跡の夕日！伝説の旅の舞台裏！,こころ旅１０００日走破特別企画▽２０１１秋の旅・おつかれさまスペシャル「熊本県」. 春の旅で通算１０００日を超えた火野正平さんの「こころ旅」。今回は１０００日走破の特別企画として、放送開始の年・２０１１年秋の旅で走った兵庫県から鹿児島県まで１０週間の旅を、名場面と初公開の蔵出し映像満載でつづったスペシャル版で再放送！過去１度しか放送されたことのない、激レア！スペシャル！ この日は阿蘇から天草まで走った熊本県の旅！ 恐怖の最短距離！？湧水事件！？感動！奇跡の夕日！伝説の旅の舞台裏！
0,中学生の基礎英語　レベル２　Ｌｅｓｓｏｎ（９８）,【講師】清泉女子大学教授…高田智子，【出演】キンバリー・ティアニー，ジェフ・ハッシュ,中学生の基礎英語 レベル２ Ｌｅｓｓｏｎ（９８）. 【講師】清泉女子大学教授…高田智子，【出演】キンバリー・ティアニー，ジェフ・ハッシュ
0,浮世絵ＥＤＯ－ＬＩＦＥ　福袋　選「知れば納得！暦と暮らしの深～い関係」,今回は、暦を大切にした江戸っ子の暮らし方。月の満ち欠けを基に作られた旧暦。それを使って生きていた江戸っ子は、季節に寄り添う豊かな暮らしをしていた。お月見も満月だけでなく、色んな月を楽しんだ。さらに、暦の占いも大人気。占い通りにしないと、恋に破れちゃう！？そして、普段私達が感じる疑問、例えば、正月は冬なのに、なぜ年賀状に「初春」と書くの？七夕はなぜ梅雨の時期に行われるの？なども、旧暦を知れば即解決！,浮世絵ＥＤＯ－ＬＩＦＥ 福袋 選「知れば納得！暦と暮らしの深～い関係」. 今回は、暦を大切にした江戸っ子の暮らし方。月の満ち欠けを基に作られた旧暦。それを使って生きていた江戸っ子は、季節に寄り添う豊かな暮らしをしていた。お月見も満月だけでなく、色んな月を楽しんだ。さらに、暦の占いも大人気。占い通りにしないと、恋に破れちゃう！？そして、普段私達が感じる疑問、例えば、正月は冬なのに、なぜ年賀状に「初春」と書くの？七夕はなぜ梅雨の時期に行われるの？なども、旧暦を知れば即解決！
0,バリバラ　選　Ｂａｒｉｂａｒａ　×　ＢＵＲＡＫＵ「人の世に熱あれ」,部落特集、第二夜は、差別の中で失われた誇りをいかに取り戻していくのか、部落にルーツのある人たちと一緒に考える！正月などに、家々を回り、福を招いた人形芸が５０年前におきた結婚差別事件を機に存亡の危機に！文化と誇りを取り戻す営み▽全国水平社設立から１００年。差別と闘うために立ち上がった青年たちが発した日本最初のマイノリティー当事者による人権宣言とは？「人の世に熱あれ、人間に光あれ」▽ゲストは副島淳ほか,バリバラ 選 Ｂａｒｉｂａｒａ × ＢＵＲＡＫＵ「人の世に熱あれ」. 部落特集、第二夜は、差別の中で失われた誇りをいかに取り戻していくのか、部落にルーツのある人たちと一緒に考える！正月などに、家々を回り、福を招いた人形芸が５０年前におきた結婚差別事件を機に存亡の危機に！文化と誇りを取り戻す営み▽全国水平社設立から１００年。差別と闘うために立ち上がった青年たちが発した日本最初のマイノリティー当事者による人権宣言とは？「人の世に熱あれ、人間に光あれ」▽ゲストは副島淳ほか
0,みいつけた！　木曜日,コッシーとスイちゃんが部屋で謎のヘッドホンをみつけたよ。コッシーがつけてみると、スイちゃんが話すこととは、別の声がヘッドホンからきこえてきて…。不思議なヘッドホンから聞こえるのは、心の声なの！？ 「イスダンス」、「コッシーをさがせ」、「いすのまちのコッシー」のコーナーもお楽しみに！ 歌は、おなかとせなかがぺっタンゴ。,みいつけた！ 木曜日. コッシーとスイちゃんが部屋で謎のヘッドホンをみつけたよ。コッシーがつけてみると、スイちゃんが話すこととは、別の声がヘッドホンからきこえてきて…。不思議なヘッドホンから聞こえるのは、心の声なの！？ 「イスダンス」、「コッシーをさがせ」、「いすのまちのコッシー」のコーナーもお楽しみに！ 歌は、おなかとせなかがぺっタンゴ。
0,ＢＳ１スペシャル「甲子園で輝きたい～女子高校球児の夏～」,８月、全国高校女子野球の決勝が、甲子園で初めて開催された。出場したのは、過去最多の４０チーム。それぞれに悲喜こもごものドラマがあった。女子屈指の剛腕を誇るエースは、ケガで野球ができなくなったキャプテンの思いを背負って、日本一を目指した。男子硬式野球部で唯一の女子は、同じような境遇の選手たちと合同チームを組んで、大会に挑んだ。いざ、夢の甲子園へ。白球に青春を捧げた女子高校球児たちの感動物語を伝える。,ＢＳ１スペシャル「甲子園で輝きたい～女子高校球児の夏～」. ８月、全国高校女子野球の決勝が、甲子園で初めて開催された。出場したのは、過去最多の４０チーム。それぞれに悲喜こもごものドラマがあった。女子屈指の剛腕を誇るエースは、ケガで野球ができなくなったキャプテンの思いを背負って、日本一を目指した。男子硬式野球部で唯一の女子は、同じような境遇の選手たちと合同チームを組んで、大会に挑んだ。いざ、夢の甲子園へ。白球に青春を捧げた女子高校球児たちの感動物語を伝える。
0,おしゃべりな古典教室「歳時記・夏（２）」,夏にまつわる季語を味わうシリーズ、今回は木ノ下裕一さんが選んだ季語をみていきます。「七変化」とは？「瓜番」とは、なんのこと？古に思いをはせながら、夏をあらわす言葉を味わいます。（初回放送２０２１年７月２３日）,おしゃべりな古典教室「歳時記・夏（２）」. 夏にまつわる季語を味わうシリーズ、今回は木ノ下裕一さんが選んだ季語をみていきます。「七変化」とは？「瓜番」とは、なんのこと？古に思いをはせながら、夏をあらわす言葉を味わいます。（初回放送２０２１年７月２３日）
0,ＮＨＫニュース　おはよう日本（関東甲信越）,関東甲信越のニュースと交通・気象情報▽各地のいまを見つめる特集も,ＮＨＫニュース おはよう日本（関東甲信越）. 関東甲信越のニュースと交通・気象情報▽各地のいまを見つめる特集も
0,小さな旅「悠久の時とともに～島根県　隠岐の島～」,島根県隠岐の島は、千年以上前から続く神社が数多く残る歴史と伝統ある島。島のいたるところに土俵があり、子供から大人まで相撲が盛んに行われています。強い力士になることを目指して稽古に励む小学生、伝統行事で闘う牛を世話する園児、独特な道具で漁を続ける人。ゆったりと時間が流れる隠岐の島で、伝統を受け継いで生きる人々と出会う旅です。,小さな旅「悠久の時とともに～島根県 隠岐の島～」. 島根県隠岐の島は、千年以上前から続く神社が数多く残る歴史と伝統ある島。島のいたるところに土俵があり、子供から大人まで相撲が盛んに行われています。強い力士になることを目指して稽古に励む小学生、伝統行事で闘う牛を世話する園児、独特な道具で漁を続ける人。ゆったりと時間が流れる隠岐の島で、伝統を受け継いで生きる人々と出会う旅です。
0,もうひとつのシルクロード「オアシス点描（２）風と砂と人と～現代西域南道～」,崑崙山脈とタクラマカン砂漠に沿って伸びる西域南道は、最も古くから開けたシルクロード。取材班は、１９１４年のイギリスのスタイン隊以来、６５年ぶりの外国人として足を踏み入れた。崑崙の雪解け水で潤うチェルチェンのバザール。砂でまったく視界のきかない「砂暴」と呼ばれる日や、砂の微粒子が大気をおおう「浮遊塵日」が年に２００日間以上という乾燥のオアシス、民豊。南道最大のオアシス、ホータンなどを訪ねる。,もうひとつのシルクロード「オアシス点描（２）風と砂と人と～現代西域南道～」. 崑崙山脈とタクラマカン砂漠に沿って伸びる西域南道は、最も古くから開けたシルクロード。取材班は、１９１４年のイギリスのスタイン隊以来、６５年ぶりの外国人として足を踏み入れた。崑崙の雪解け水で潤うチェルチェンのバザール。砂でまったく視界のきかない「砂暴」と呼ばれる日や、砂の微粒子が大気をおおう「浮遊塵日」が年に２００日間以上という乾燥のオアシス、民豊。南道最大のオアシス、ホータンなどを訪ねる。
0,コレナンデ商会「金曜セレクション・ファッション」,人間とパペットによる“パペット音楽バラエティー”。ユーモアと音楽が大好きな店主・ジェイさんが営む雑貨店「コレナンデ商会」には、ちょっと変わった売り物ばかり。毎回お店に置かれた“モノ”をテーマに、お話と歌がつづられる。“どこにでもある日常”を、楽しい音楽と、くすっとした笑いに変えちゃう１０分間。出演：川平慈英 声の出演：えなりかずき・吉木りさ・北村岳子・阿澄佳奈 人形操演：人形劇・木ぐつの木,コレナンデ商会「金曜セレクション・ファッション」. 人間とパペットによる“パペット音楽バラエティー”。ユーモアと音楽が大好きな店主・ジェイさんが営む雑貨店「コレナンデ商会」には、ちょっと変わった売り物ばかり。毎回お店に置かれた“モノ”をテーマに、お話と歌がつづられる。“どこにでもある日常”を、楽しい音楽と、くすっとした笑いに変えちゃう１０分間。出演：川平慈英 声の出演：えなりかずき・吉木りさ・北村岳子・阿澄佳奈 人形操演：人形劇・木ぐつの木
0,夜のプレイリスト　選「Ｃｈａｒ」Ｃｈａｒ,,夜のプレイリスト 選「Ｃｈａｒ」Ｃｈａｒ.
0,東京２０２０パラリンピック◇競泳　男子２００ｍ個人メドレー　ＳＭ１４・決勝ほか,［６：５０からＥテレにつづく］,東京２０２０パラリンピック◇競泳 男子２００ｍ個人メドレー ＳＭ１４・決勝ほか. ［６：５０からＥテレにつづく］
0,クラシック音楽館　Ｎ響演奏会　指揮　井上道義,マエストロ井上道義が「今、聴いてほしい音楽」を熱演！▽交響曲第７番 ハ長調 作品１０５（シベリウス作曲）▽交響曲第３番 変ホ長調 作品５５「英雄」（ベートーベン作曲）▽管弦楽：ＮＨＫ交響楽団▽指揮：井上道義▽収録：２０２１年６月５日 サントリーホールで収録▽後半はコンサート・アルファ ピアノ：イゴール・レヴィット▽ピアノ・ソナタ第３１番 変イ長調 作品１１０（ベートーベン）,クラシック音楽館 Ｎ響演奏会 指揮 井上道義. マエストロ井上道義が「今、聴いてほしい音楽」を熱演！▽交響曲第７番 ハ長調 作品１０５（シベリウス作曲）▽交響曲第３番 変ホ長調 作品５５「英雄」（ベートーベン作曲）▽管弦楽：ＮＨＫ交響楽団▽指揮：井上道義▽収録：２０２１年６月５日 サントリーホールで収録▽後半はコンサート・アルファ ピアノ：イゴール・レヴィット▽ピアノ・ソナタ第３１番 変イ長調 作品１１０（ベートーベン）
0,ブレイクッ！　なんでもたいそう「福沢諭吉」,今回は、みんなの「学ぶ力」をパワーアップするためのたいそうと歌の２本立て。まずは新しい学校のリーダーズによる「なんでもたいそう」。社会の番組「歴史にドキリ」から、福沢諭吉のたいそうだ。テストに出るかもしれない年号を楽しく覚えよう。「すく～るソングス」では「不思議な変身」をする「クラゲの一生」を歌にするよ。興味を持ったら「ＮＨＫ ｆｏｒ Ｓｃｈｏｏｌ」のサイトへＧｏ！,ブレイクッ！ なんでもたいそう「福沢諭吉」. 今回は、みんなの「学ぶ力」をパワーアップするためのたいそうと歌の２本立て。まずは新しい学校のリーダーズによる「なんでもたいそう」。社会の番組「歴史にドキリ」から、福沢諭吉のたいそうだ。テストに出るかもしれない年号を楽しく覚えよう。「すく～るソングス」では「不思議な変身」をする「クラゲの一生」を歌にするよ。興味を持ったら「ＮＨＫ ｆｏｒ Ｓｃｈｏｏｌ」のサイトへＧｏ！
0,楽ラクワンポイント介護「認知症（１９）トイレ以外の場所で排泄（せつ）する」,認知症の家族の介護についてアドバイスする「認知症ワンポイント介護」の１９回目は「トイレ以外の場所で排せつする」ことについて。 介護のポイントは ○一番困っているのは本人だと理解する ○貼り紙をするなど、トイレの場所をわかりやすくする ○食後などに排せつする習慣をつける 完璧を目指すのではなくよりよい介護を心がけましょう。,楽ラクワンポイント介護「認知症（１９）トイレ以外の場所で排泄（せつ）する」. 認知症の家族の介護についてアドバイスする「認知症ワンポイント介護」の１９回目は「トイレ以外の場所で排せつする」ことについて。 介護のポイントは ○一番困っているのは本人だと理解する ○貼り紙をするなど、トイレの場所をわかりやすくする ○食後などに排せつする習慣をつける 完璧を目指すのではなくよりよい介護を心がけましょう。
0,びじゅチューン！「落穂拾子」,発想の源は、ジャン＝フランソワ・ミレー「落穂拾い」（オルセー美術館）。濃い陰影と雄大な風景がドラマ性を感じさせる絵画。この人物たちはどんな生涯を送ったのか、想像させられる。中央の人物は「ひろこ」。落穂を拾うエキスパートで落穂拾いにプライドを持っている。左の「ひろみ」はいつまでも落穂を拾っているつもりはなく、右の「ひろえ」はラッパー志望。彼女たちの人生を駆け足でめぐる。,びじゅチューン！「落穂拾子」. 発想の源は、ジャン＝フランソワ・ミレー「落穂拾い」（オルセー美術館）。濃い陰影と雄大な風景がドラマ性を感じさせる絵画。この人物たちはどんな生涯を送ったのか、想像させられる。中央の人物は「ひろこ」。落穂を拾うエキスパートで落穂拾いにプライドを持っている。左の「ひろみ」はいつまでも落穂を拾っているつもりはなく、右の「ひろえ」はラッパー志望。彼女たちの人生を駆け足でめぐる。
0,時論公論「迫りくる“物流危機”」,【出演】ＮＨＫ解説委員…櫻井玲子,時論公論「迫りくる“物流危機”」. 【出演】ＮＨＫ解説委員…櫻井玲子
0,みんなのうた「クマのぬいぐるみ」～「恋するニワトリ」,「クマのぬいぐるみ」うた：吉岡雄介（東京放送児童劇団）／「アフターマン」うた：岡村明美／「ユア ハンド マイ ハート ～Ｙｏｕｒ Ｈａｎｄ，Ｍｙ Ｈｅａｒｔ～」うた：東京放送児童合唱団、ミュージッククリエイション／「恋するニワトリ」うた：谷山浩子,みんなのうた「クマのぬいぐるみ」～「恋するニワトリ」. 「クマのぬいぐるみ」うた：吉岡雄介（東京放送児童劇団）／「アフターマン」うた：岡村明美／「ユア ハンド マイ ハート ～Ｙｏｕｒ Ｈａｎｄ，Ｍｙ Ｈｅａｒｔ～」うた：東京放送児童合唱団、ミュージッククリエイション／「恋するニワトリ」うた：谷山浩子
0,おかあさんといっしょ　月曜日,きょうはお兄さんお姉さん、そしてガラピコぷ～のみんなといっしょに楽しく歌おう！ 月曜日のコーナーは人形劇「ガラピコぷ～」、「そうぞうのへや」、「はみがきじょうずかな」、体操コーナー「すわって からだ☆ダンダン」など。きょうのうたは「やまびこごっこ」ほか。,おかあさんといっしょ 月曜日. きょうはお兄さんお姉さん、そしてガラピコぷ～のみんなといっしょに楽しく歌おう！ 月曜日のコーナーは人形劇「ガラピコぷ～」、「そうぞうのへや」、「はみがきじょうずかな」、体操コーナー「すわって からだ☆ダンダン」など。きょうのうたは「やまびこごっこ」ほか。
0,ねこのめ美じゅつかん「５歩め　和歌山の古寺でにらめっこ」,コロナ禍で閉じこもりがちな皆さんに「心のビタミン」をお届けするアートエンターテイメントの第２弾。アナタになりかわって「ネコ」が美術館やアートのある場所にそっと忍び込みアートの楽しさをご紹介。ゲーム感覚で名画と遊んじゃおう！毎日の食材でアートを創って食べちゃおう！ついでに画家の歌も歌っちゃおう！自由きままな「ネコ」の目線で一緒にアート。今回は小さなネコが大きなトラの「ふすま絵」の謎に迫っちゃうぞ。,ねこのめ美じゅつかん「５歩め 和歌山の古寺でにらめっこ」. コロナ禍で閉じこもりがちな皆さんに「心のビタミン」をお届けするアートエンターテイメントの第２弾。アナタになりかわって「ネコ」が美術館やアートのある場所にそっと忍び込みアートの楽しさをご紹介。ゲーム感覚で名画と遊んじゃおう！毎日の食材でアートを創って食べちゃおう！ついでに画家の歌も歌っちゃおう！自由きままな「ネコ」の目線で一緒にアート。今回は小さなネコが大きなトラの「ふすま絵」の謎に迫っちゃうぞ。
0,アニメ　はなかっぱ「おもいではぽろっぽろっ」「誰もいない…」,緑いっぱいの「やまびこ村」に、頭に花が咲くかっぱの家族が住んでいる。「はなかっぱ」の頭には「とりあえずの花」が咲いている。大人になるまで花は決まらず、いろいろな花を咲かすのだ。中でも食べると若返ると言われている「わか蘭」という花を狙って、黒羽屋蝶兵衛一味があの手この手で悪だくみ。やまびこ村はてんやわんやの大騒ぎ。今日はどんな花が咲くのか。「わか蘭」は咲くのか。そして、はなかっぱの花は何になるのか。,アニメ はなかっぱ「おもいではぽろっぽろっ」「誰もいない…」. 緑いっぱいの「やまびこ村」に、頭に花が咲くかっぱの家族が住んでいる。「はなかっぱ」の頭には「とりあえずの花」が咲いている。大人になるまで花は決まらず、いろいろな花を咲かすのだ。中でも食べると若返ると言われている「わか蘭」という花を狙って、黒羽屋蝶兵衛一味があの手この手で悪だくみ。やまびこ村はてんやわんやの大騒ぎ。今日はどんな花が咲くのか。「わか蘭」は咲くのか。そして、はなかっぱの花は何になるのか。
0,みんなのうた「素敵な夜」「スナビキソウ」,「素敵な夜」うた：Ｖ６／「スナビキソウ」うた：遥海,みんなのうた「素敵な夜」「スナビキソウ」. 「素敵な夜」うた：Ｖ６／「スナビキソウ」うた：遥海
0,カルチャーラジオ　ＮＨＫラジオアーカイブス「声でつづる昭和人物史～南原繁」（２）,南原繁は戦後初の東京大学総長として、新日本の建設や大学教育の改革に力を尽くしました。昭和４３年に教育テレビで放送した「この人と語る 南原繁」では、戦時下の東京帝国大学での思想弾圧や教え子の出陣などを振り返り、戦後日本の進むべき道について語っています。この中で南原は、日本国憲法の平和理念は世界的に意義があると述べ、特定の国と軍事同盟を結ぶことが本当の意味の独立になるのか考えるべきと話しています。,カルチャーラジオ ＮＨＫラジオアーカイブス「声でつづる昭和人物史～南原繁」（２）. 南原繁は戦後初の東京大学総長として、新日本の建設や大学教育の改革に力を尽くしました。昭和４３年に教育テレビで放送した「この人と語る 南原繁」では、戦時下の東京帝国大学での思想弾圧や教え子の出陣などを振り返り、戦後日本の進むべき道について語っています。この中で南原は、日本国憲法の平和理念は世界的に意義があると述べ、特定の国と軍事同盟を結ぶことが本当の意味の独立になるのか考えるべきと話しています。
0,ラジオ体操,鈴木大輔，能條貴大,ラジオ体操. 鈴木大輔，能條貴大
0,ラジオ深夜便▽クラシックの遺伝子,森田美由紀 ▽クラシックの遺伝子 音楽評論家…奥田佳道▽誕生日の花 ▽明日の予告,ラジオ深夜便▽クラシックの遺伝子. 森田美由紀 ▽クラシックの遺伝子 音楽評論家…奥田佳道▽誕生日の花 ▽明日の予告
0,ヨーロッパ　トラムの旅「セルビア　ベオグラード」,欧州各地の都市を走る路面電車・トラム。どこか懐かしくレトロなたたずまいは、旅人をひきつけて止まない。街の中心部を走るので、名所巡りも車窓から楽しめる。トラムを乗りこなせれば街の観光は楽々。ヨーロッパにはトラムで巡りたくなる素敵（すてき）な街があふれている。あたかもトラムに乗っているかのような感覚で、車窓を楽しむリアル・トラム体験の１時間。今回は、セルビア・ベオグラードを旅する。,ヨーロッパ トラムの旅「セルビア ベオグラード」. 欧州各地の都市を走る路面電車・トラム。どこか懐かしくレトロなたたずまいは、旅人をひきつけて止まない。街の中心部を走るので、名所巡りも車窓から楽しめる。トラムを乗りこなせれば街の観光は楽々。ヨーロッパにはトラムで巡りたくなる素敵（すてき）な街があふれている。あたかもトラムに乗っているかのような感覚で、車窓を楽しむリアル・トラム体験の１時間。今回は、セルビア・ベオグラードを旅する。
0,東京２０２０パラリンピック◇競泳　女子５０ｍ背泳ぎ　Ｓ２・決勝ほか（中継）,女子４００ｍメドレーリレー ３４ポイント・決勝（中継） 【出演】三上大進，【アナウンサー】中山果奈，大澤幹朗，【競泳】解説…寺田雅裕，萩原智子，アナウンサー…金城均,東京２０２０パラリンピック◇競泳 女子５０ｍ背泳ぎ Ｓ２・決勝ほか（中継）. 女子４００ｍメドレーリレー ３４ポイント・決勝（中継） 【出演】三上大進，【アナウンサー】中山果奈，大澤幹朗，【競泳】解説…寺田雅裕，萩原智子，アナウンサー…金城均
0,みんなのうた「わたしの紙風船」「天下無敵のゴーヤーマン★」,「わたしの紙風船」うた：紙ふうせん／「天下無敵のゴーヤーマン★」うた：ガレッジセール,みんなのうた「わたしの紙風船」「天下無敵のゴーヤーマン★」. 「わたしの紙風船」うた：紙ふうせん／「天下無敵のゴーヤーマン★」うた：ガレッジセール
0,サイエンスＺＥＲＯ「被害ゼロを目指せ！　台風予測の最前線」,アンコール放送。毎年のように台風に襲われ被害を受ける日本。進路の予測は向上したが、中心気圧や風速など「強度」の予測には課題がある。そこで研究者たちは航空機で台風の目の中に突入する直接観測に挑戦。予測の向上につながる気圧データの取得や、台風中心部の未知のメカニズムを発見するなど次々と成果を上げている。さらに将来の「スーパー台風」に備えて台風を人工的に制御しようという研究も。台風予測の最前線に迫る。,サイエンスＺＥＲＯ「被害ゼロを目指せ！ 台風予測の最前線」. アンコール放送。毎年のように台風に襲われ被害を受ける日本。進路の予測は向上したが、中心気圧や風速など「強度」の予測には課題がある。そこで研究者たちは航空機で台風の目の中に突入する直接観測に挑戦。予測の向上につながる気圧データの取得や、台風中心部の未知のメカニズムを発見するなど次々と成果を上げている。さらに将来の「スーパー台風」に備えて台風を人工的に制御しようという研究も。台風予測の最前線に迫る。
0,ＢＳコンシェルジュ「Ｔｈｅ　Ｃｏｖｅｒｓ　～横山剣～」,「Ｔｈｅ Ｃｏｖｅｒｓ」（ＢＳＰ／ＢＳ４Ｋ ９月１９日 日曜 午後１０時５０分～）を紹介。日本の名曲をジャンルを超えたアーティストがカバーする音楽番組。今回は「横須賀ストーリー」「難破船」「やさしさに包まれたなら」をクレイジーケンバンドならではのカバーアレンジでお届けする。ゲストに横山剣さんを迎え、名曲カバーのこだわりや、横山さんの音楽のルーツともいえる地元・横浜への愛を語っていただく。,ＢＳコンシェルジュ「Ｔｈｅ Ｃｏｖｅｒｓ ～横山剣～」. 「Ｔｈｅ Ｃｏｖｅｒｓ」（ＢＳＰ／ＢＳ４Ｋ ９月１９日 日曜 午後１０時５０分～）を紹介。日本の名曲をジャンルを超えたアーティストがカバーする音楽番組。今回は「横須賀ストーリー」「難破船」「やさしさに包まれたなら」をクレイジーケンバンドならではのカバーアレンジでお届けする。ゲストに横山剣さんを迎え、名曲カバーのこだわりや、横山さんの音楽のルーツともいえる地元・横浜への愛を語っていただく。
0,【連続テレビ小説】あぐり（１４１）「最後の親孝行」,林親子（高嶋政伸、後藤拓也）があぐり（田中美里）の家に同居して２日目、岡山から健太郎（里見浩太朗）と磯辺（山本普也）と妻五郎（刈谷俊介）があぐりの手伝いをしに突然やって来る。健太郎は林の存在にショックを受け、おまけに美容院の仕事には出る幕がなく邪魔者扱いされ、カフェ・セ・ラ・ヴィで世津子（草笛光子）に愚痴をこぼす。健太郎の背中を小さく感じた世津子はあぐりに、彼の居場所を作ってほしいと頼むが…。,【連続テレビ小説】あぐり（１４１）「最後の親孝行」. 林親子（高嶋政伸、後藤拓也）があぐり（田中美里）の家に同居して２日目、岡山から健太郎（里見浩太朗）と磯辺（山本普也）と妻五郎（刈谷俊介）があぐりの手伝いをしに突然やって来る。健太郎は林の存在にショックを受け、おまけに美容院の仕事には出る幕がなく邪魔者扱いされ、カフェ・セ・ラ・ヴィで世津子（草笛光子）に愚痴をこぼす。健太郎の背中を小さく感じた世津子はあぐりに、彼の居場所を作ってほしいと頼むが…。
0,武内陶子のごごカフェ「１時台　ミュージックカフェ／セレクション」,昼下がりのひととき。ごごカフェ楽しんで頂けていますか。季節のお便り、番組へのご意見、日替わりテーマに、皆さんのメッセージをお寄せください。あなたが聞きたいリクエスト曲も募集中。エピソードと一緒にお寄せください。月曜から木曜はテーマフリー、金曜はテーマに関連した曲でお待ちしています。みなさんからのリクエスト曲は、午後３時台のカフェリクエストでお届けします。,武内陶子のごごカフェ「１時台 ミュージックカフェ／セレクション」. 昼下がりのひととき。ごごカフェ楽しんで頂けていますか。季節のお便り、番組へのご意見、日替わりテーマに、皆さんのメッセージをお寄せください。あなたが聞きたいリクエスト曲も募集中。エピソードと一緒にお寄せください。月曜から木曜はテーマフリー、金曜はテーマに関連した曲でお待ちしています。みなさんからのリクエスト曲は、午後３時台のカフェリクエストでお届けします。
0,ＢＳコンシェルジュ「Ｔｈｅ　Ｃｏｖｅｒｓ　～横山剣～」,「Ｔｈｅ Ｃｏｖｅｒｓ」（ＢＳＰ／ＢＳ４Ｋ ９月１９日 日曜 午後１０時５０分～）を紹介。日本の名曲をジャンルを超えたアーティストがカバーする音楽番組。今回は「横須賀ストーリー」「難破船」「やさしさに包まれたなら」をクレイジーケンバンドならではのカバーアレンジでお届けする。ゲストに横山剣さんを迎え、名曲カバーのこだわりや、横山さんの音楽のルーツともいえる地元・横浜への愛を語っていただく。,ＢＳコンシェルジュ「Ｔｈｅ Ｃｏｖｅｒｓ ～横山剣～」. 「Ｔｈｅ Ｃｏｖｅｒｓ」（ＢＳＰ／ＢＳ４Ｋ ９月１９日 日曜 午後１０時５０分～）を紹介。日本の名曲をジャンルを超えたアーティストがカバーする音楽番組。今回は「横須賀ストーリー」「難破船」「やさしさに包まれたなら」をクレイジーケンバンドならではのカバーアレンジでお届けする。ゲストに横山剣さんを迎え、名曲カバーのこだわりや、横山さんの音楽のルーツともいえる地元・横浜への愛を語っていただく。
0,大相撲（２０２１年）　秋場所　十三日目,～国技館から中継～［総合テレビで放送継続］,大相撲（２０２１年） 秋場所 十三日目. ～国技館から中継～［総合テレビで放送継続］
0,フランケンシュタインの誘惑　選（３）「科学者　野口英世」,科学史の闇に迫る知的エンターテインメント。今回取り上げるのは、日本人の誰もが知る偉人・野口英世。福島県の貧しい農家に生まれ幼少期の事故で左手が不自由になりながら、医師となり、単身渡米して研究医に。黄熱病や梅毒の研究でノーベル賞の候補にも挙げられた細菌学のスーパースターのひとりだ。しかし現在では、その研究の多くが誤りだったことがわかっている。なぜ野口は間違ったのか？ 科学者・野口英世の欲望の物語。,フランケンシュタインの誘惑 選（３）「科学者 野口英世」. 科学史の闇に迫る知的エンターテインメント。今回取り上げるのは、日本人の誰もが知る偉人・野口英世。福島県の貧しい農家に生まれ幼少期の事故で左手が不自由になりながら、医師となり、単身渡米して研究医に。黄熱病や梅毒の研究でノーベル賞の候補にも挙げられた細菌学のスーパースターのひとりだ。しかし現在では、その研究の多くが誤りだったことがわかっている。なぜ野口は間違ったのか？ 科学者・野口英世の欲望の物語。
0,中井精也の鉄道写真旅「富山　黒部峡谷鉄道」,鉄道写真の楽しさや美しさを、旅の魅力とともに中井精也が紹介する。今回は富山県の黒峡谷鉄道。もともとはダムの工事関係者や資材を運ぶための鉄道。乗車するトロッコ列車も独特の雰囲気だ。沿線は紅葉に彩られ、さまざまな絶景撮影ポイントが。トンネルを出る列車や、近くの旅館からや車内からも美しい写真を撮影。夜には湖のそばを通る列車を幻想的な一枚に仕上げる。（「中井精也のてつたび」２０１５年１１月放送を再編集。）,中井精也の鉄道写真旅「富山 黒部峡谷鉄道」. 鉄道写真の楽しさや美しさを、旅の魅力とともに中井精也が紹介する。今回は富山県の黒峡谷鉄道。もともとはダムの工事関係者や資材を運ぶための鉄道。乗車するトロッコ列車も独特の雰囲気だ。沿線は紅葉に彩られ、さまざまな絶景撮影ポイントが。トンネルを出る列車や、近くの旅館からや車内からも美しい写真を撮影。夜には湖のそばを通る列車を幻想的な一枚に仕上げる。（「中井精也のてつたび」２０１５年１１月放送を再編集。）
